HoldOutSet,TorH,Team,TeamVS,tAbrev,vsAbrev,tType,tTeamVS,gType,rec,hInd,smGrp,hNgrp,aNnon,recW,recL,recT,recWpct,recWpctXwk,ELO,ELOchgPct,ELO13pct,vsrecW,vsrecL,vsrecT,vsrecWpct,vsrecWpctXwk,vsELO,vsELOchgPct,vsELO13pct,week,lookup,Home,Road,line,linesag,linepfz,lineARGH,lineavg,linepig,linenutshell,lineexcel,linedunk,linepyth,lineelo,lineeff,linesaggm,linel2,linel1,linel2h,linefox,lineca,lineesp2,linesagr,linesagpred,linepi,linemidweek,lineopen,linecurry,linemass,linekasulis,lineturner,linedonchess,linepim,linelog,linepugh,lineteamrank,linemedian,linekerns,linejens,lineash,lineffw,lineburd,linedok,linepib,linejens2,lineclean,linewhatif,lineespn,linerwp,linedwig,linegt,lineexcel2,linelinx,linestjohn,lineppg,linel2to,lineherbert,linepr,lineiron,linekalin,linestd,rscore,hscore,actLine,tPts,vsPts,aLnDiff,aLnFlip,tCnt,hCnt,aCnt
0,T,Chicago,Miami,CHI,MIA,NN,AE,A,3-1,0,0,0,1,3,1,0,3,18,1507,0,1.1592,3,2,0,1.5,9,1474,-0.0114,1.1338,6,6Miami,Miami,Chicago,-5.5,-1.98,-3.66,-0.25,-2.61,-1,3,1,-1.22,-12.2,-2.25,-4.42,0.41,-5.62,-5.61,4,-6,-4.5,-2,-2.46,-2.04,-2.5,-3.5,-2,-3.86,-0.5,-1,1.34,-0.94,-2.6,7.02,-11.51,-1.4,-2.04,-9.8,-1.64,-2,2,-11.5,-2.21,-3.2,1.52,2,-6.3,-4.86,-3.52,-7.75,-1.5,-1,4.02,-3,-5.95,0.18,-8.76,-3.5,-1.37,-1.73,3.293796402,28,31,3,28,31,8.5,1,4,2,2
0,T,Arizona,Minnesota,ARI,MIN,NW,NN,A,1-4,0,0,0,1,1,4,0,0.25,1.5,1438,0.0235,1.1062,2,2,1,1,6,1557,0.0104,1.1977,6,6Minnesota,Minnesota,Arizona,10,8.24,8.87,7,8.87,12,6,9,10.34,10.87,3.75,6.92,9.06,6.01,5.66,-7,12,10,10.3,4.84,10.06,9.2,10,10.5,12.69,9.7,10,14.32,10.56,10.3,14.35,1.54,10,9,11.1,7.85,7,6,5,7.44,9.4,3.14,8.5,9.2,13.83,7.28,4.3,12,22,7.72,6.53,17.25,11.05,9.37,10,7.02,7,3.538143239,17,27,10,17,27,0,0,5,3,2
0,T,Philadelphia,N.Y. Giants,PHI,NYG,NE,NE,A,2-3,0,1,0,0,2,3,0,0.6667,4,1606,-0.0099,1.2354,1,4,0,0.25,1.5,1387,-0.0029,1.0669,6,6N.Y. Giants,N.Y. Giants,Philadelphia,-2.5,-0.78,-3.96,-1,-2.41,-1,-15.5,-1,-10.47,-1.65,1.79,0.87,-2.21,4.06,4.38,-7,-11,-2.5,-1,0,-1.29,-2.6,-3,-3,-8.22,-6.08,1.1,-3.31,-4.13,-2.7,5.28,3.34,-1.1,-1.65,2.8,0.26,-1,-6,-2.4,-2.55,-1.8,-1.54,-0.5,-1.5,0.11,-2.98,2.5,-2.5,-13,-8.24,3.49,2.2,2.41,-1.32,-3.5,-3.74,-3.2,4.544541805,34,13,-21,34,13,-18.5,0,5,3,2
0,T,Atlanta,N.Y. Giants,ATL,NYG,NS,NE,H,2-4,1,0,0,0,2,4,0,0.5,3.5,1550,0.0071,1.1923,1,5,0,0.2,1.4,1370,-0.0123,1.0538,7,7Atlanta,Atlanta,N.Y. Giants,4,6.88,7.88,8,7.98,5,21,17,11.65,7,6.2,5.66,8.26,5.81,4.28,-2.14,12,5,6.6,7.35,6.83,8.3,5.5,4.5,13.68,10.22,7.7,-0.21,8.02,8.2,7.23,7.84,7.4,7.77,4,11.36,3,9,8.9,4.19,8.1,3.78,6.5,-3.5,7.02,11.84,9.05,6,17,12.26,6.27,10.33,0.03,0.05,7.2,7.46,5.99,3.940011704,20,23,3,23,20,-1,0,6,4,2
0,T,Baltimore,New Orleans,BAL,NO,AN,NS,H,4-2,1,0,0,0,4,2,0,2,14,1596,0.0211,1.2277,4,1,0,4,28,1615,0,1.2423,7,7Baltimore,Baltimore,New Orleans,2.5,4.44,8.24,5,3.89,1,-8.5,-2,3.58,10.35,6.15,8.57,2.94,9.56,11.9,12.4,3,2.5,4.2,3.84,4.72,-0.1,2.5,2.5,-2.45,4.34,5.9,0.16,4.81,0.5,8.86,8.28,2.7,4.03,7.7,8.89,4,1,3.6,1.27,0.01,0.69,-3.5,7.1,3.62,5.8,6.55,3.5,5,-3.83,8.19,-8.5,9.42,2.86,1.7,4.32,3.8,4.216099703,24,23,-1,23,24,-3.5,1,6,2,4
0,T,Chicago,New England,CHI,NE,NN,AE,H,3-2,1,0,0,0,3,2,0,1.5,10.5,1495,-0.008,1.15,4,2,0,2,14,1630,0.008,1.2538,7,7Chicago,Chicago,New England,-2,0.03,6.17,0.25,1.23,-2,-8,8,0.18,7.11,2.78,5.3,-1.37,4.41,7.73,7,-2,-1.5,1.2,1.16,-0.52,0.01,-3,-2.5,-5,0.81,5.5,4.85,0.23,-1,-1.63,5.02,-0.7,0.64,4.8,5.2,-1,-8,1.5,-1.43,0.3,-2.72,1.5,-1,0.34,2.78,10.6,-1.5,1,-1.34,2.41,0.47,-2.17,-2.97,-0.7,0.5,0.69,3.526753634,38,31,-7,31,38,-5,0,5,2,3
0,T,Indianapolis,Buffalo,IND,BUF,AS,AE,H,1-5,1,0,0,0,1,5,0,0.2,1.4,1378,-0.0101,1.06,2,4,0,0.5,3.5,1458,-0.0149,1.1215,7,7Indianapolis,Indianapolis,Buffalo,7,4.48,7.54,2,4.32,4,5.5,1,4.17,10.97,2.92,7.14,2.85,5.95,6.9,-1.41,7,6.5,7.6,1.67,6.14,4.3,7.5,9.5,-1.36,2.06,7.7,-4.19,4.64,2.9,-6.34,7.62,6.3,4.39,1.7,3.65,4,2,5,8.12,4.3,0.24,5,2.4,11.18,3.16,4.25,4.5,-2,-11.9,7.35,14.67,7.63,7.11,4.8,3.5,3.81,3.826383131,5,37,32,37,5,25,0,6,2,4
0,T,Kansas City,Cincinnati,KC,CIN,AW,AN,H,5-1,1,0,0,0,5,1,0,5,35,1644,-0.0078,1.2646,4,2,0,2,14,1512,-0.015,1.1631,7,7Kansas City,Kansas City,Cincinnati,6,7.54,1.51,8,7.43,10,14,7,7.45,5.85,7.87,4.68,8.31,10.08,15.85,8.8,7,6,7.2,7.98,7.45,9.9,6,5,9.11,7.41,8.5,5.94,6.88,9.8,13.18,6.48,6.6,7.16,10.4,9.94,6,7,12.5,6.82,10.3,2.66,5,3.6,7.12,7.27,5.25,7.5,4,6.66,6.49,8.83,8.48,4.33,6.5,5.5,7.09,2.490104044,10,45,35,45,10,29,0,6,2,4
0,T,San Francisco,LA Rams,SF,LAR,NW,NW,H,1-5,1,1,1,0,1,5,0,0.2,1.4,1412,-0.0063,1.0862,6,0,0,1,7,1628,0.0049,1.2523,7,7San Francisco,San Francisco,LA Rams,-8.5,-6.41,-15.96,-13,-8.79,-6,-34,-8,-4.66,-11.92,-9.88,-6.37,-8.58,-12.53,-7.43,-7,-8,-8.5,-7.6,-10.13,-5.41,-10.4,-9.5,-10,-7.65,-5.72,-5.2,-14.06,-13.61,-10.8,-7,-13.81,-9,-8,-10.5,-10.46,-5,-7,-4.6,-8.96,-10.7,-1.16,-1.5,-7.2,-8.49,-12.39,-12.2,-9.5,-16,-5.97,-10.88,-6,-4.92,-10.63,-6.1,-3.54,-7.42,5.136673888,39,10,-29,10,39,-20.5,0,6,2,4
0,T,Tampa Bay,Cleveland,TB,CLE,NS,AN,H,2-3,1,0,0,0,2,3,0,0.6667,4.6667,1470,-0.0074,1.1308,2,3,1,0.6667,4.6667,1325,-0.0141,1.0192,7,7Tampa Bay,Tampa Bay,Cleveland,3.5,4.79,-3.82,5,4.71,4,12,8,9.26,2.13,3.12,2.35,6.68,2.21,2.96,14.54,11,3.5,4.1,3.9,5.36,2.8,3.5,3,9.99,7.55,5.3,2.92,9.57,2.4,0.63,0.88,3.9,4.23,4.1,7.45,4,6,6.6,0.41,2.8,4.22,7,-4.9,8.82,3,5.75,3,8,6.45,1.91,4.6,8.8,1.86,2.3,4.03,5.45,3.249410724,23,26,3,26,23,-0.5,0,5,2,3
0,T,Denver,Arizona,DEN,ARI,AW,NW,A,2-4,0,0,0,1,2,4,0,0.5,3.5,1410,-0.0056,1.0846,1,5,0,0.2,1.4,1426,-0.0077,1.0969,7,7Arizona,Arizona,Denver,-1,1.14,-4.84,-1,0.75,2,13,7,2.2,-2.18,1.36,1.04,0.64,-1.69,-1.29,-1.06,3,-1,0.3,2.26,0.6,1.4,-2,-1,8.61,4.32,3.2,-4.99,0.63,0.8,-8.76,-3.72,0.4,0.63,-3,3.49,0.01,2,6.5,-1.07,1.7,1.5,0.01,-6.2,-0.74,-3.87,0.9,-1,9,7.26,-2.85,-4.33,-4.62,-2.41,-0.1,0.92,2.71,3.696617443,45,10,-35,45,10,-34,0,6,4,2
0,T,New Orleans,Baltimore,NO,BAL,NS,AN,A,4-1,0,0,0,1,4,1,0,4,28,1615,0,1.2423,4,2,0,2,14,1596,0.0211,1.2277,7,7Baltimore,Baltimore,New Orleans,2.5,4.44,8.24,5,3.89,1,-8.5,-2,3.58,10.35,6.15,8.57,2.94,9.56,11.9,12.4,3,2.5,4.2,3.84,4.72,-0.1,2.5,2.5,-2.45,4.34,5.9,0.16,4.81,0.5,8.86,8.28,2.7,4.03,7.7,8.89,4,1,3.6,1.27,0.01,0.69,-3.5,7.1,3.62,5.8,6.55,3.5,5,-3.83,8.19,-8.5,9.42,2.86,1.7,4.32,3.8,4.216099703,24,23,-1,24,23,-3.5,1,5,3,2
0,T,New England,Chicago,NE,CHI,AE,NN,A,4-2,0,0,0,1,4,2,0,2,14,1630,0.008,1.2538,3,2,0,1.5,10.5,1495,-0.008,1.15,7,7Chicago,Chicago,New England,-2,0.03,6.17,0.25,1.23,-2,-8,8,0.18,7.11,2.78,5.3,-1.37,4.41,7.73,7,-2,-1.5,1.2,1.16,-0.52,0.01,-3,-2.5,-5,0.81,5.5,4.85,0.23,-1,-1.63,5.02,-0.7,0.64,4.8,5.2,-1,-8,1.5,-1.43,0.3,-2.72,1.5,-1,0.34,2.78,10.6,-1.5,1,-1.34,2.41,0.47,-2.17,-2.97,-0.7,0.5,0.69,3.526753634,38,31,-7,38,31,-5,0,6,4,2
0,T,Buffalo,Indianapolis,BUF,IND,AE,AS,A,2-4,0,0,0,1,2,4,0,0.5,3.5,1458,-0.0149,1.1215,1,5,0,0.2,1.4,1378,-0.0101,1.06,7,7Indianapolis,Indianapolis,Buffalo,7,4.48,7.54,2,4.32,4,5.5,1,4.17,10.97,2.92,7.14,2.85,5.95,6.9,-1.41,7,6.5,7.6,1.67,6.14,4.3,7.5,9.5,-1.36,2.06,7.7,-4.19,4.64,2.9,-6.34,7.62,6.3,4.39,1.7,3.65,4,2,5,8.12,4.3,0.24,5,2.4,11.18,3.16,4.25,4.5,-2,-11.9,7.35,14.67,7.63,7.11,4.8,3.5,3.81,3.826383131,5,37,32,5,37,25,0,6,2,4
0,T,Detroit,Miami,DET,MIA,NN,AE,A,2-3,0,0,0,1,2,3,0,0.6667,4.6667,1507,0,1.1592,4,2,0,2,14,1486,0.0081,1.1431,7,7Miami,Miami,Detroit,-3,1.39,7.6,5,1.8,1,0.5,1,3.96,2.6,3.13,2.83,3.42,4.43,0,15,-3,-2,1.8,2.99,0.38,-1,-3,-2.5,0.69,0.6,4.6,7.39,1.15,-1.6,13.54,2.19,1.7,1.27,-2.6,4.44,1,-1,-2.2,-4.9,-1.1,0.41,1.5,1,0.36,7.34,5.9,1.5,1,2.26,0.7,-1.33,0.32,-4.51,0.1,0.79,-0.52,2.818843215,32,21,-11,32,21,-8,0,5,3,2
0,T,Carolina,Philadelphia,CAR,PHI,NS,NE,A,3-2,0,0,0,1,3,2,0,1.5,10.5,1551,-0.014,1.1931,3,3,0,1,7,1622,0.0106,1.2477,7,7Philadelphia,Philadelphia,Carolina,5.5,4.68,-1.67,1,4.3,8,-4,4,7.3,5.26,3.59,4.2,4.48,4.34,7.16,13.24,12,5.5,5.7,3.27,5.51,2.7,4.5,4.5,6.53,6.37,6.9,-3.14,5.32,3.4,0.63,1.54,4.9,4.54,5.1,5.55,3,5,10,4.64,2.3,1.96,5,4,7.08,1.95,-2.65,8,11,1.26,3.09,0.63,8.29,7.04,4.6,4.26,6.45,3.205919647,21,17,-4,21,17,-9.5,1,5,3,2
0,T,Cleveland,Tampa Bay,CLE,TB,AN,NS,A,2-3-1,0,0,0,1,2,3,1,0.6667,4.6667,1325,-0.0141,1.0192,2,3,0,0.6667,4.6667,1470,-0.0074,1.1308,7,7Tampa Bay,Tampa Bay,Cleveland,3.5,4.79,-3.82,5,4.71,4,12,8,9.26,2.13,3.12,2.35,6.68,2.21,2.96,14.54,11,3.5,4.1,3.9,5.36,2.8,3.5,3,9.99,7.55,5.3,2.92,9.57,2.4,0.63,0.88,3.9,4.23,4.1,7.45,4,6,6.6,0.41,2.8,4.22,7,-4.9,8.82,3,5.75,3,8,6.45,1.91,4.6,8.8,1.86,2.3,4.03,5.45,3.249410724,23,26,3,23,26,-0.5,0,6,4,2
0,T,Arizona,San Francisco,ARI,SF,NW,NW,H,1-6,1,1,1,0,1,6,0,0.1667,1.3333,1381,-0.0322,1.0623,1,6,0,0.1667,1.3333,1393,-0.0135,1.0715,8,8Arizona,Arizona,San Francisco,-1.5,-0.61,-5.34,0.25,-0.92,-1,3.5,-11,-2.29,-2.97,0.48,-0.21,0.64,-0.73,0.01,-7,1,-1.5,-0.5,1.46,-1.18,4.1,-1,0,2.67,-0.4,-1,1.62,1.27,2.8,2.59,-1.37,1.8,-0.4,-4.2,2.22,-1,3,0.3,-0.8,3.8,1.6,-3.5,-5.4,-1.82,0.31,2.15,2,-16,3.22,-1.43,-7.43,-9.39,-7.47,-1.6,-0.17,1.71,3.599237518,15,18,3,18,15,4.5,1,7,4,3
0,T,Jacksonville,Philadelphia,JAX,PHI,AS,NE,H,3-4,1,0,0,0,3,4,0,0.75,6,1480,-0.027,1.1385,3,4,0,0.75,6,1599,-0.0148,1.23,8,8Jacksonville,Jacksonville,Philadelphia,-3.5,-4.31,-1.93,-2,-2.48,-4,4,9,-1.92,-7.82,-3.87,-3.23,-3.23,2.8,3,1.2,-11,-3.5,-4.5,-3.73,-4.91,-2,-3,-2,-7.63,-4.96,-6.1,0.07,-1.7,-2.4,0.34,-3.53,-3.4,-2.12,-0.3,-4.04,-1,-1,-12.8,-1.23,-1.7,-1.32,0.5,-1,-4.41,-3.39,-3.7,-4,-10,-1.76,-2.25,-6.57,7.2,-1.46,-1.5,2.74,-5.76,3.771979266,24,18,-6,18,24,-2.5,0,7,4,3
0,T,Buffalo,New England,BUF,NE,AE,AE,H,2-5,1,1,1,0,2,5,0,0.4,3.2,1422,-0.0254,1.0938,5,2,0,2.5,20,1646,0.0098,1.2662,8,8Buffalo,Buffalo,New England,-13.5,-8.91,-6.725,-9,-10.38975918,-8,-25.5,-6,-8.509,-15.1364,-9.069616951,-6.974220733,-7.57,-14.1866,-14.0366,11.9795,-13,-13,-12.5,-7.32,-9.92,-15.2,-14,-13.5,-14.11,-8.26,-11,-2.74,-11.72,-15.7,-5.36268,-16.34,-10.1,-10.3,-8.3,-6.927812885,-9,-11,-18,-10.25,-15.7,-2.707911683,-4.5,-11,-13.1812838,-10.46,-10.35,-12,-13,-3.33,-11.32748617,-17,-12.0351,-14.49260072,-10.5,-4.46,-7.48,4.419834678,6,25,19,25,6,32.5,1,7,2,5
0,T,San Francisco,Arizona,SF,ARI,NW,NW,A,1-6,0,1,0,0,1,6,0,0.1667,1.3333,1393,-0.0135,1.0715,1,6,0,0.1667,1.3333,1381,-0.0322,1.0623,8,8Arizona,Arizona,San Francisco,-1.5,-0.61,-5.34,0.25,-0.92,-1,3.5,-11,-2.29,-2.97,0.48,-0.21,0.64,-0.73,0.01,-7,1,-1.5,-0.5,1.46,-1.18,4.1,-1,0,2.67,-0.4,-1,1.62,1.27,2.8,2.59,-1.37,1.8,-0.4,-4.2,2.22,-1,3,0.3,-0.8,3.8,1.6,-3.5,-5.4,-1.82,0.31,2.15,2,-16,3.22,-1.43,-7.43,-9.39,-7.47,-1.6,-0.17,1.71,3.599237518,15,18,3,15,18,4.5,1,7,3,4
0,T,Baltimore,Carolina,BAL,CAR,AN,NS,A,4-3,0,0,0,1,4,3,0,1.3333,10.6667,1588,-0.005,1.2215,4,2,0,2,16,1575,0.0155,1.2115,8,8Carolina,Carolina,Baltimore,-3,-0.13,3.34,-0.25,-1.21,0.01,2.5,7,0.81,-6.4,-3.9,-1.85,1.81,-8.32,-7,-3.89,-2,-3,-1.7,1.07,-0.74,-0.3,-2,1,4.66,-1.32,-1.3,0.66,-0.73,-1.6,-0.7,-6.58,0,-1.06,-5.9,-0.87,-3,2,-2.6,-1.72,-0.7,0.75,1.5,-6.7,-0.75,-2.41,-2.3,-1.5,9,3.92,-3.88,0.52,-10.51,-1.27,0.3,-0.3,-0.4,3.501557397,21,36,15,21,36,18,1,7,3,4
0,T,Seattle,Detroit,SEA,DET,NW,NN,A,3-3,0,0,0,1,3,3,0,1,8,1551,0,1.1931,3,3,0,1,8,1535,0.0193,1.1808,8,8Detroit,Detroit,Seattle,3,0.85,2.47,1,1,4,5,7,-0.44,-1.77,-0.39,0.67,0.95,-3.86,-3.85,-5.17,1,3,2.2,2.86,-0.07,1.6,3,3,4.76,1.68,1.3,1.26,1.71,1.9,-0.24,-3.43,0.3,1.35,-3.8,1.43,0.01,-1,1.8,0.37,1.6,0.13,5,-5.1,-2.64,1.01,-3.2,2.5,6,2.93,-1.45,4.33,3.9,2.64,2.3,1.23,1.9,2.52278671,28,14,-14,28,14,-17,1,6,2,4
0,T,Green Bay,LA Rams,GB,LAR,NN,NW,A,3-2-1,0,0,0,1,3,2,1,1.5,12,1478,0,1.1369,7,0,0,1,8,1647,0.0117,1.2669,8,8LA Rams,LA Rams,Green Bay,7.5,9.43,9.53,13,11.91,11,38,25,13.37,14.4,14.44,10.96,9.53,7,7,7,11,8.5,10.3,10.15,9.1,11.7,9.5,10,16.48,11.4,11.6,10,14.98,11.8,7,18.2,11.3,11.39,14,14.88,9,9,15.8,6.79,12.4,1.71,7.5,2.7,11.33,16.86,12.1,8.5,13,10.37,11.38,5.97,13.87,5.81,9.8,8.52,9.87,5.421945738,27,29,2,27,29,-5.5,0,6,4,2
0,T,Washington,N.Y. Giants,WSH,NYG,NE,NE,A,4-2,0,1,0,0,4,2,0,2,16,1508,0.0087,1.16,1,6,0,0.1667,1.3333,1365,-0.0036,1.05,8,8N.Y. Giants,N.Y. Giants,Washington,-1.5,-1.63,-8.55,-5,-2.57,1,-21.5,5,-1.89,-4.69,-2.81,-0.6,-2.43,-2.13,-2.49,7.82,-2,-1.5,-2.3,-4.93,-0.37,-1.2,1,-1,-5.19,-3.03,-3.6,-11.54,-0.69,-0.7,-8.21,-4.36,0,-2.22,-1.9,-3.91,1,-2,-2.9,-0.29,-1.7,-0.28,1,-2.9,2.76,-9.01,-3.6,-1,-3,-5.24,-1.48,0.57,4.81,-3.4,0.8,-0.62,-1.34,3.912612785,20,13,-7,20,13,-5.5,0,6,4,2
0,T,Indianapolis,Oakland,IND,OAK,AS,AW,A,2-5,0,0,0,1,2,5,0,0.4,3.2,1415,0.0269,1.0885,1,5,0,0.2,1.6,1390,0,1.0692,8,8Oakland,Oakland,Indianapolis,-3.5,-2.04,-3.24,-0.25,-2.03,1,-6,-2,-1,-7.43,-4.12,-3.48,-0.44,-5.27,-1.76,-15.06,-7,-3.5,-3.8,-1.76,-2.17,-0.6,-3,-1.5,-1.8,-2.25,-4.6,2.27,-0.56,0.9,0.19,-5.44,0.5,-1.9,-5.4,-3.78,0.01,1,-10.5,0.79,-0.7,1.21,1,-1,0.37,-6.56,-6.45,-1,-1,10.12,-2.39,-6.67,-5.47,-5.69,0.3,2.33,-2.88,3.341671868,42,28,-14,42,28,-10.5,0,7,3,4
0,T,Carolina,Tampa Bay,CAR,TB,NS,NS,H,5-2,1,1,1,0,5,2,0,2.5,22.5,1598,0.0146,1.2292,3,4,0,0.75,6.75,1466,-0.0068,1.1277,9,9Carolina,Carolina,Tampa Bay,6,8.35,6.505,9,7.378317513,8,7,11,6.598,9.8863,7.887932629,6.938776821,7.95,6.2659,9.7606,14.88,8,6,8,8.89,8.19,10.7,6,6.5,13.77,6.85,9.5,5.68,7.04,10.2,4.51704,10.09,7.4,7.975,9.2,10.09490644,5,6,15.8,3.24,10.1,1.87849957,-1.5,-1,11.55019192,9.75,6,8,9,6.7,6.967222635,-1.285714286,-2.3032,5.325706534,7.6,6.1,8.03,3.398204049,42,28,-14,28,42,-20,1,7,4,3
0,T,Cleveland,Kansas City,CLE,KC,AN,AW,H,2-5-1,1,0,0,0,2,5,1,0.4,3.6,1313,-0.0045,1.01,7,1,0,7,63,1667,0.0036,1.2823,9,9Cleveland,Cleveland,Kansas City,-9,-8.26,-13.82,-13,-9.772047785,-9,-13,-14,-9.124,-9.2845,-9.658127752,-5.154886514,-10.02,-11.8081,-10.9559,-6.0856,-12,-9,-8.4,-8.18,-8.42,-9.9,-9,-9,-12.68,-10.13,-8.3,-6.16,-13.54,-10.1,-10.54792,-14.63,-6.2,-9.679063876,-14,-11.19708887,-8,-13,-13,-6.77,-9.7,-3.626622679,-3,-5.5,-10.41265413,-10.45,-13.75,-8,-9,-8.68,-8.837248705,-10.10714286,-14.8085,-8.977289617,-7.1,-3.79,-7.32,2.92363641,21,37,16,37,21,25,1,8,4,4
0,T,Denver,Houston,DEN,HOU,AW,AS,H,3-5,1,0,0,0,3,5,0,0.6,5.4,1450,-0.0041,1.1154,5,3,0,1.6667,15,1486,0.0157,1.1431,9,9Denver,Denver,Houston,1.5,0.73,3.2,1,1.431347014,0.01,-0.5,6,4.283,-1.4311,0.667129132,0.780747579,0.32,2.796,3.2345,-1.9106,4,1.5,0.6,-0.65,1.32,1.6,1.5,1,-2.9,-0.01,-0.3,-0.83,-0.75,1.4,3.19544,3.9,1.8,0.827873789,3.2,2.871234184,2,5,5.6,-0.73,0.9,0.636299226,2,-2.7,0.289297907,-1.85,3.85,-1,6,-0.67,2.605518789,0.875,0.6775,1.287158381,0.7,3.37,0.4,2.225225897,17,19,2,19,17,0.5,0,8,4,4
0,T,Miami,N.Y. Jets,MIA,NYJ,AE,AE,H,4-4,1,1,1,0,4,4,0,1,9,1434,-0.0158,1.1031,3,5,0,0.6,5.4,1417,-0.0125,1.09,9,9Miami,Miami,N.Y. Jets,3,2.04,7.11,3,1.780657221,2,6,7,0.287,-1.1755,1.738820188,0.555389729,3.24,-1.5957,0.6914,-2.1198,0.01,3,2.8,3.01,1.44,0.8,3,3,5.43,2.41,2.5,5.86,1.07,0.9,4.8924,-1.63,1.9,1.515,-2.9,2.792999565,0.01,2,0.6,1.2,0.7,1.709253683,1.5,1.5,3.839301774,4.1,2.15,3.5,5,8.33,0.555753856,-0.25,-2.6176,-0.373348738,1.1,1.89,2.21,2.387100866,13,6,-7,6,13,-10,1,8,4,4
0,T,Minnesota,Detroit,MIN,DET,NN,NN,H,4-3-1,1,1,1,0,4,3,1,1.3333,12,1568,-0.0169,1.2062,3,4,0,0.75,6.75,1504,-0.0208,1.1569,9,9Minnesota,Minnesota,Detroit,5,5.33,2.91,5,5.336993858,7,4,10,7.438,5.1432,3.036711058,4.407409944,6,3.9074,5.3177,-6.8852,7,5,5.5,4.09,5.93,4.9,5,4.5,8.27,3.82,6.1,5.26,5.36,5,6.11464,3.27,7.1,5.1116,7.3,6.637696442,4,5,8,3.95,4.6,2.241996676,3,3.6,8.397108158,4.51,5.35,6,8,6.2,3.221035759,5.714285714,2.4551,3.016421915,5.7,3.86,4.76,1.863878792,24,9,-15,9,24,-20,1,8,4,4
0,T,New England,Green Bay,NE,GB,AE,NN,H,6-2,1,0,0,0,6,2,0,3,27,1662,0.0097,1.2785,3,3,1,1,9,1474,-0.0027,1.1338,9,9New England,New England,Green Bay,6,7.49,5.88,10,8.559445976,8,21,16,10.929,8.3868,9.473826379,6.446141581,7.56,9.9185,10.0055,7,8,6.5,6.9,8.21,7.21,8.6,6,5.5,14.65,9.06,8.4,6.17,9.96,8.4,7.967,9.15,8.2,8.3748,2.7,11.29782517,7,12,10.2,5.64,9.2,3.624081301,5,2.2,6.431834578,11.16,6.8,7.5,18,9.77,6.304224291,2.708333333,8.3628,4.01061253,6.8,7.25,7.66,3.367978606,31,17,-14,17,31,-20,1,8,4,4
0,T,Seattle,LA Chargers,SEA,LAC,NW,AW,H,4-3,1,0,0,0,4,3,0,1.3333,12,1582,0.0206,1.2169,5,2,0,2.5,22.5,1571,0,1.2085,9,9Seattle,Seattle,LA Chargers,1.5,3.31,3.44,2,2.53517673,3,-5,-5,1.854,4.8409,7.056144764,3.745866616,1.96,5.4082,7.5578,-1.3427,5,1.5,1.9,2.71,3.54,3.8,1.5,2,4.05,4.21,2.3,-0.72,3.35,3.1,-1.3926,6.27,3.1,3.16,3.4,5.229411146,3,4,6.2,-0.39,4.1,2.261720285,1.5,-4.7,0.701494564,4.36,5.2,2,-4,-2.52,3.380184402,-1.428571429,1.4991,1.216785968,2.7,2.46,3.82,2.828136717,17,25,8,25,17,6.5,0,7,2,5
0,T,Washington,Atlanta,WSH,ATL,NE,NS,H,5-2,1,0,0,0,5,2,0,2.5,22.5,1523,0.0106,1.1715,3,4,0,0.75,6.75,1555,0,1.1962,9,9Washington,Washington,Atlanta,1.5,3.54,7.535,6,3.485442209,4,7,-1,0.064,7.4316,6.378342511,4.779769035,2.27,5.1639,12.3356,14.9607,1,1.5,3,5.69,2.61,0.9,1.5,2,3.18,2.37,4.5,7.4,4.2,0.5,4.56244,5.81,2.7,3.36,5.4,6.95188183,3,-3,7,-2.18,1.6,-0.144088754,0.01,2.8,-0.01209514,8.29,4.75,4,-1,1.78,3.074252896,-4.285714286,1.7192,1.111287118,1,1.08,4.26,3.244959379,14,38,24,38,14,22.5,0,7,4,3
0,T,Tampa Bay,Carolina,TB,CAR,NS,NS,A,3-4,0,1,0,0,3,4,0,0.75,6.75,1466,-0.0068,1.1277,5,2,0,2.5,22.5,1598,0.0146,1.2292,9,9Carolina,Carolina,Tampa Bay,6,8.35,6.505,9,7.378317513,8,7,11,6.598,9.8863,7.887932629,6.938776821,7.95,6.2659,9.7606,14.88,8,6,8,8.89,8.19,10.7,6,6.5,13.77,6.85,9.5,5.68,7.04,10.2,4.51704,10.09,7.4,7.975,9.2,10.09490644,5,6,15.8,3.24,10.1,1.87849957,-1.5,-1,11.55019192,9.75,6,8,9,6.7,6.967222635,-1.285714286,-2.3032,5.325706534,7.6,6.1,8.03,3.398204049,42,28,-14,42,28,-20,1,7,3,4
0,T,Kansas City,Cleveland,KC,CLE,AW,AN,A,7-1,0,0,0,1,7,1,0,7,63,1667,0.0036,1.2823,2,5,1,0.4,3.6,1313,-0.0045,1.01,9,9Cleveland,Cleveland,Kansas City,-9,-8.26,-13.82,-13,-9.772047785,-9,-13,-14,-9.124,-9.2845,-9.658127752,-5.154886514,-10.02,-11.8081,-10.9559,-6.0856,-12,-9,-8.4,-8.18,-8.42,-9.9,-9,-9,-12.68,-10.13,-8.3,-6.16,-13.54,-10.1,-10.54792,-14.63,-6.2,-9.679063876,-14,-11.19708887,-8,-13,-13,-6.77,-9.7,-3.626622679,-3,-5.5,-10.41265413,-10.45,-13.75,-8,-9,-8.68,-8.837248705,-10.10714286,-14.8085,-8.977289617,-7.1,-3.79,-7.32,2.92363641,21,37,16,21,37,25,1,8,4,4
